alcance,set_features,sin_seleccion,n_features,detector,es_cascada,fpr_detector,tipo,n,detectados,recall,semilla,commit,fecha
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,IsolationForest,False,0.100505,saint,319,316,0.990596,2,df30cb2,2026-08-12T22:31:49
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,IsolationForest,False,0.100505,sendmail,14,3,0.214286,2,df30cb2,2026-08-12T22:31:49
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,IsolationForest,False,0.100505,snmpgetattack,178,27,0.151685,2,df30cb2,2026-08-12T22:31:49
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,IsolationForest,False,0.100505,snmpguess,331,207,0.625378,2,df30cb2,2026-08-12T22:31:49
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,IsolationForest,False,0.100505,sqlattack,2,2,1.0,2,df30cb2,2026-08-12T22:31:49
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,IsolationForest,False,0.100505,udpstorm,2,2,1.0,2,df30cb2,2026-08-12T22:31:49
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,IsolationForest,False,0.100505,worm,2,0,0.0,2,df30cb2,2026-08-12T22:31:49
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,IsolationForest,False,0.100505,xlock,9,1,0.111111,2,df30cb2,2026-08-12T22:31:49
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,IsolationForest,False,0.100505,xsnoop,4,1,0.25,2,df30cb2,2026-08-12T22:31:49
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,IsolationForest,False,0.100505,xterm,13,9,0.692308,2,df30cb2,2026-08-12T22:31:49
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,IsolationForest,False,0.100505,__global__,3750,2714,0.723733,2,df30cb2,2026-08-12T22:31:49
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,OneClassSVM,False,0.082072,apache2,737,710,0.963365,2,df30cb2,2026-08-12T22:31:49
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,OneClassSVM,False,0.082072,httptunnel,133,112,0.842105,2,df30cb2,2026-08-12T22:31:49
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,OneClassSVM,False,0.082072,mailbomb,293,5,0.017065,2,df30cb2,2026-08-12T22:31:49
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,OneClassSVM,False,0.082072,mscan,996,838,0.841365,2,df30cb2,2026-08-12T22:31:49
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,OneClassSVM,False,0.082072,named,17,3,0.176471,2,df30cb2,2026-08-12T22:31:49
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,OneClassSVM,False,0.082072,processtable,685,51,0.074453,2,df30cb2,2026-08-12T22:31:49
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,OneClassSVM,False,0.082072,ps,15,1,0.066667,2,df30cb2,2026-08-12T22:31:49
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,OneClassSVM,False,0.082072,saint,319,310,0.971787,2,df30cb2,2026-08-12T22:31:49
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,OneClassSVM,False,0.082072,sendmail,14,4,0.285714,2,df30cb2,2026-08-12T22:31:49
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,OneClassSVM,False,0.082072,snmpgetattack,178,10,0.05618,2,df30cb2,2026-08-12T22:31:49
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,OneClassSVM,False,0.082072,snmpguess,331,4,0.012085,2,df30cb2,2026-08-12T22:31:49
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,OneClassSVM,False,0.082072,sqlattack,2,2,1.0,2,df30cb2,2026-08-12T22:31:49
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,OneClassSVM,False,0.082072,udpstorm,2,0,0.0,2,df30cb2,2026-08-12T22:31:49
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,OneClassSVM,False,0.082072,worm,2,0,0.0,2,df30cb2,2026-08-12T22:31:49
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,OneClassSVM,False,0.082072,xlock,9,0,0.0,2,df30cb2,2026-08-12T22:31:49
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,OneClassSVM,False,0.082072,xsnoop,4,2,0.5,2,df30cb2,2026-08-12T22:31:49
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,OneClassSVM,False,0.082072,xterm,13,8,0.615385,2,df30cb2,2026-08-12T22:31:49
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,OneClassSVM,False,0.082072,__global__,3750,2060,0.549333,2,df30cb2,2026-08-12T22:31:49
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,LocalOutlierFactor,False,0.158686,apache2,737,534,0.724559,2,df30cb2,2026-08-12T22:31:49
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,LocalOutlierFactor,False,0.158686,httptunnel,133,31,0.233083,2,df30cb2,2026-08-12T22:31:49
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,LocalOutlierFactor,False,0.158686,mailbomb,293,231,0.788396,2,df30cb2,2026-08-12T22:31:49
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,LocalOutlierFactor,False,0.158686,mscan,996,289,0.290161,2,df30cb2,2026-08-12T22:31:49
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,LocalOutlierFactor,False,0.158686,named,17,9,0.529412,2,df30cb2,2026-08-12T22:31:49
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,LocalOutlierFactor,False,0.158686,processtable,685,218,0.318248,2,df30cb2,2026-08-12T22:31:49
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,LocalOutlierFactor,False,0.158686,ps,15,10,0.666667,2,df30cb2,2026-08-12T22:31:49
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,LocalOutlierFactor,False,0.158686,saint,319,128,0.401254,2,df30cb2,2026-08-12T22:31:49
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,LocalOutlierFactor,False,0.158686,sendmail,14,10,0.714286,2,df30cb2,2026-08-12T22:31:49
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,LocalOutlierFactor,False,0.158686,snmpgetattack,178,11,0.061798,2,df30cb2,2026-08-12T22:31:49
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,LocalOutlierFactor,False,0.158686,snmpguess,331,9,0.02719,2,df30cb2,2026-08-12T22:31:49
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,LocalOutlierFactor,False,0.158686,sqlattack,2,2,1.0,2,df30cb2,2026-08-12T22:31:49
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,LocalOutlierFactor,False,0.158686,udpstorm,2,0,0.0,2,df30cb2,2026-08-12T22:31:49
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,LocalOutlierFactor,False,0.158686,worm,2,0,0.0,2,df30cb2,2026-08-12T22:31:49
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,LocalOutlierFactor,False,0.158686,xlock,9,5,0.555556,2,df30cb2,2026-08-12T22:31:49
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,LocalOutlierFactor,False,0.158686,xsnoop,4,3,0.75,2,df30cb2,2026-08-12T22:31:49
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,LocalOutlierFactor,False,0.158686,xterm,13,9,0.692308,2,df30cb2,2026-08-12T22:31:49
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,LocalOutlierFactor,False,0.158686,__global__,3750,1499,0.399733,2,df30cb2,2026-08-12T22:31:49
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,Autoencoder,True,0.102152,apache2,737,735,0.997286,2,df30cb2,2026-08-12T22:31:49
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,Autoencoder,True,0.102152,httptunnel,133,128,0.962406,2,df30cb2,2026-08-12T22:31:49
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,Autoencoder,True,0.102152,mailbomb,293,0,0.0,2,df30cb2,2026-08-12T22:31:49
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,Autoencoder,True,0.102152,mscan,996,959,0.962851,2,df30cb2,2026-08-12T22:31:49
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,Autoencoder,True,0.102152,named,17,9,0.529412,2,df30cb2,2026-08-12T22:31:49
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,Autoencoder,True,0.102152,processtable,685,685,1.0,2,df30cb2,2026-08-12T22:31:49
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,Autoencoder,True,0.102152,ps,15,10,0.666667,2,df30cb2,2026-08-12T22:31:49
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,Autoencoder,True,0.102152,saint,319,313,0.981191,2,df30cb2,2026-08-12T22:31:49
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,Autoencoder,True,0.102152,sendmail,14,10,0.714286,2,df30cb2,2026-08-12T22:31:49
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,Autoencoder,True,0.102152,snmpgetattack,178,1,0.005618,2,df30cb2,2026-08-12T22:31:49
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,Autoencoder,True,0.102152,snmpguess,331,5,0.015106,2,df30cb2,2026-08-12T22:31:49
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,Autoencoder,True,0.102152,sqlattack,2,2,1.0,2,df30cb2,2026-08-12T22:31:49
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,Autoencoder,True,0.102152,udpstorm,2,1,0.5,2,df30cb2,2026-08-12T22:31:49
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,Autoencoder,True,0.102152,worm,2,0,0.0,2,df30cb2,2026-08-12T22:31:49
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,Autoencoder,True,0.102152,xlock,9,4,0.444444,2,df30cb2,2026-08-12T22:31:49
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,Autoencoder,True,0.102152,xsnoop,4,3,0.75,2,df30cb2,2026-08-12T22:31:49
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,Autoencoder,True,0.102152,xterm,13,11,0.846154,2,df30cb2,2026-08-12T22:31:49
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,Autoencoder,True,0.102152,__global__,3750,2876,0.766933,2,df30cb2,2026-08-12T22:31:49
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,IsolationForest,False,0.092472,apache2,737,734,0.995929,2,df30cb2,2026-08-12T22:41:10
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,IsolationForest,False,0.092472,httptunnel,133,117,0.879699,2,df30cb2,2026-08-12T22:41:10
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,IsolationForest,False,0.092472,mailbomb,293,4,0.013652,2,df30cb2,2026-08-12T22:41:10
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,IsolationForest,False,0.092472,mscan,996,982,0.985944,2,df30cb2,2026-08-12T22:41:10
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,IsolationForest,False,0.092472,named,17,8,0.470588,2,df30cb2,2026-08-12T22:41:10
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,IsolationForest,False,0.092472,processtable,685,523,0.763504,2,df30cb2,2026-08-12T22:41:10
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,IsolationForest,False,0.092472,ps,15,3,0.2,2,df30cb2,2026-08-12T22:41:10
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,IsolationForest,False,0.092472,saint,319,312,0.978056,2,df30cb2,2026-08-12T22:41:10
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,IsolationForest,False,0.092472,sendmail,14,2,0.142857,2,df30cb2,2026-08-12T22:41:10
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,IsolationForest,False,0.092472,snmpgetattack,178,17,0.095506,2,df30cb2,2026-08-12T22:41:10
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,IsolationForest,False,0.092472,snmpguess,331,11,0.033233,2,df30cb2,2026-08-12T22:41:10
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,IsolationForest,False,0.092472,sqlattack,2,2,1.0,2,df30cb2,2026-08-12T22:41:10
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,IsolationForest,False,0.092472,udpstorm,2,2,1.0,2,df30cb2,2026-08-12T22:41:10
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,IsolationForest,False,0.092472,worm,2,0,0.0,2,df30cb2,2026-08-12T22:41:10
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,IsolationForest,False,0.092472,xlock,9,4,0.444444,2,df30cb2,2026-08-12T22:41:10
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,IsolationForest,False,0.092472,xsnoop,4,3,0.75,2,df30cb2,2026-08-12T22:41:10
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,IsolationForest,False,0.092472,xterm,13,10,0.769231,2,df30cb2,2026-08-12T22:41:10
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,IsolationForest,False,0.092472,__global__,3750,2734,0.729067,2,df30cb2,2026-08-12T22:41:10
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,OneClassSVM,False,0.08269,apache2,737,723,0.981004,2,df30cb2,2026-08-12T22:41:11
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,OneClassSVM,False,0.08269,httptunnel,133,112,0.842105,2,df30cb2,2026-08-12T22:41:11
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,OneClassSVM,False,0.08269,mailbomb,293,0,0.0,2,df30cb2,2026-08-12T22:41:11
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,OneClassSVM,False,0.08269,mscan,996,897,0.900602,2,df30cb2,2026-08-12T22:41:11
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,OneClassSVM,False,0.08269,named,17,7,0.411765,2,df30cb2,2026-08-12T22:41:11
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,OneClassSVM,False,0.08269,processtable,685,247,0.360584,2,df30cb2,2026-08-12T22:41:11
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,OneClassSVM,False,0.08269,ps,15,3,0.2,2,df30cb2,2026-08-12T22:41:11
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,OneClassSVM,False,0.08269,saint,319,311,0.974922,2,df30cb2,2026-08-12T22:41:11
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,OneClassSVM,False,0.08269,sendmail,14,3,0.214286,2,df30cb2,2026-08-12T22:41:11
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,OneClassSVM,False,0.08269,snmpgetattack,178,11,0.061798,2,df30cb2,2026-08-12T22:41:11
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,OneClassSVM,False,0.08269,snmpguess,331,4,0.012085,2,df30cb2,2026-08-12T22:41:11
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,OneClassSVM,False,0.08269,sqlattack,2,2,1.0,2,df30cb2,2026-08-12T22:41:11
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,OneClassSVM,False,0.08269,udpstorm,2,1,0.5,2,df30cb2,2026-08-12T22:41:11
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,OneClassSVM,False,0.08269,worm,2,0,0.0,2,df30cb2,2026-08-12T22:41:11
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,OneClassSVM,False,0.08269,xlock,9,0,0.0,2,df30cb2,2026-08-12T22:41:11
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,OneClassSVM,False,0.08269,xsnoop,4,3,0.75,2,df30cb2,2026-08-12T22:41:11
